Time_s,Speed_kmh,Speed_mph,RPM,TPS_pct,Gear,LeanAngle_deg,DTC_Fast_pct,DTC_Slow_pct,Distance_m,GPS_Lat,GPS_Lon,GPS_Alt_m,GPS_Alt_ft,Lap,Split1,Split2
0.00,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
0.10,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
0.20,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
0.30,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
0.40,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
0.50,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
0.60,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
0.70,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
0.80,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
0.90,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
1.00,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
1.10,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
1.20,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
1.30,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
1.40,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
1.50,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
1.60,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
1.70,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
1.80,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
1.90,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
2.00,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
2.10,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
2.20,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
2.30,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
2.40,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
2.50,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
2.60,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
2.70,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
2.80,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
2.90,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
3.00,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
3.10,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
3.20,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
3.30,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
3.40,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
3.50,0.0,0.0,0,0.0,0,0.0,0,0,0.0,,,,,0,0,0
3.60,0.0,0.0,194,0.0,0,0.0,0,0,0.0,,,,,0,0,0
3.70,0.0,0.0,214,0.0,0,0.0,0,0,0.0,,,,,0,0,0
3.80,0.0,0.0,323,0.0,0,0.0,0,0,0.0,,,,,0,0,0
3.90,0.0,0.0,971,0.0,0,0.0,0,0,0.0,,,,,0,0,0
4.00,0.0,0.0,1199,0.0,0,0.0,0,0,0.0,,,,,0,0,0
4.10,0.0,0.0,1416,0.0,0,0.0,0,0,0.0,,,,,0,0,0
4.20,0.0,0.0,2130,0.0,0,0.0,0,0,0.0,,,,,0,0,0
4.30,0.0,0.0,2540,0.0,0,0.0,0,0,0.0,,,,,0,0,0
4.40,0.0,0.0,2660,0.0,0,0.0,0,0,0.0,,,,,0,0,0
4.50,0.0,0.0,2594,0.0,0,0.0,0,0,0.0,,,,,0,0,0
4.60,0.0,0.0,2653,0.0,0,0.0,0,0,0.0,,,,,0,0,0
4.70,0.0,0.0,2617,0.0,0,0.0,0,0,0.0,,,,,0,0,0
4.80,0.0,0.0,2471,0.0,0,0.0,0,0,0.0,,,,,0,0,0
4.90,0.0,0.0,2353,0.0,0,0.0,0,0,0.0,,,,,0,0,0
5.00,0.0,0.0,2235,0.0,0,0.0,0,0,0.0,,,,,0,0,0
5.10,0.0,0.0,2135,0.0,0,0.0,0,0,0.0,,,,,0,0,0
5.20,0.0,0.0,2023,0.0,0,0.0,0,0,0.0,,,,,0,0,0
5.30,0.0,0.0,1882,0.0,0,0.0,0,0,0.0,,,,,0,0,0
5.40,0.0,0.0,1775,0.0,0,0.0,0,0,0.0,,,,,0,0,0
5.50,0.0,0.0,1734,0.0,0,0.0,0,0,0.0,,,,,0,0,0
5.60,0.0,0.0,1719,0.0,0,0.0,0,0,0.0,,,,,0,0,0
5.70,0.0,0.0,1688,0.0,0,0.0,0,0,0.0,,,,,0,0,0
5.80,0.0,0.0,1715,0.0,0,0.0,0,0,0.0,,,,,0,0,0
5.90,0.0,0.0,1666,0.0,0,0.0,0,0,0.0,,,,,0,0,0
6.00,0.0,0.0,1696,0.0,0,0.0,0,0,0.0,,,,,0,0,0
6.10,0.0,0.0,1657,0.0,0,0.0,0,0,0.0,,,,,0,0,0
6.20,0.0,0.0,1661,0.0,0,0.0,0,0,0.0,,,,,0,0,0
6.30,0.0,0.0,1666,0.0,0,0.0,0,0,0.0,,,,,0,0,0
6.40,0.0,0.0,1645,0.0,0,0.0,0,0,0.0,,,,,0,0,0
6.50,0.0,0.0,1648,0.0,0,0.0,0,0,0.0,,,,,0,0,0
6.60,0.0,0.0,1637,0.0,0,0.0,0,0,0.0,,,,,0,0,0
6.70,0.0,0.0,1608,0.0,0,0.0,0,0,0.0,,,,,0,0,0
6.80,0.0,0.0,1635,0.0,0,0.0,0,0,0.0,,,,,0,0,0
6.90,0.0,0.0,1645,0.0,0,0.0,0,0,0.0,,,,,0,0,0
7.00,0.0,0.0,1630,0.0,0,0.0,0,0,0.0,,,,,0,0,0
7.10,0.0,0.0,1629,0.0,0,0.0,0,0,0.0,,,,,0,0,0
7.20,0.0,0.0,1566,0.0,0,0.0,0,0,0.0,,,,,0,0,0
7.30,0.0,0.0,1629,0.0,0,0.0,0,0,0.0,,,,,0,0,0
7.40,0.0,0.0,1592,0.0,0,0.0,0,0,0.0,,,,,0,0,0
7.50,0.0,0.0,1588,0.0,0,0.0,0,0,0.0,,,,,0,0,0
7.60,0.0,0.0,1630,0.0,0,0.0,0,0,0.0,,,,,0,0,0
7.70,0.0,0.0,1544,0.0,0,0.0,0,0,0.0,,,,,0,0,0
7.80,0.0,0.0,1521,0.0,0,0.0,0,0,0.0,,,,,0,0,0
7.90,0.0,0.0,1516,0.0,0,0.0,0,0,0.0,,,,,0,0,0
8.00,0.0,0.0,1548,0.0,0,0.0,0,0,0.0,,,,,0,0,0
8.10,0.0,0.0,1557,0.0,0,0.0,0,0,0.0,,,,,0,0,0
8.20,0.0,0.0,1583,0.0,0,0.0,0,0,0.0,,,,,0,0,0
8.30,0.0,0.0,1523,0.0,0,0.0,0,0,0.0,,,,,0,0,0
8.40,0.0,0.0,1488,0.0,0,0.0,0,0,0.0,,,,,0,0,0
8.50,0.0,0.0,1521,0.0,0,0.0,0,0,0.0,,,,,0,0,0
8.60,0.0,0.0,1521,0.0,0,0.0,0,0,0.0,,,,,0,0,0
8.70,0.0,0.0,1513,0.0,0,0.0,0,0,0.0,,,,,0,0,0
8.80,0.0,0.0,1500,0.0,0,0.0,0,0,0.0,,,,,0,0,0
8.90,0.0,0.0,1509,0.0,0,0.0,0,0,0.0,,,,,0,0,0
9.00,0.0,0.0,1540,0.0,0,0.0,0,0,0.0,,,,,0,0,0
9.10,0.0,0.0,1522,0.0,0,0.0,0,0,0.0,,,,,0,0,0
9.20,0.0,0.0,1523,0.0,0,0.0,0,0,0.0,,,,,0,0,0
9.30,0.0,0.0,1552,0.0,0,0.0,0,0,0.0,,,,,0,0,0
9.40,0.0,0.0,1435,0.0,0,0.0,0,0,0.0,,,,,0,0,0
9.50,0.0,0.0,1461,0.0,0,0.0,0,0,0.0,,,,,0,0,0
9.60,0.0,0.0,1410,0.0,0,0.0,0,0,0.0,,,,,0,0,0
9.70,0.0,0.0,1498,0.0,0,0.0,0,0,0.0,,,,,0,0,0
9.80,0.0,0.0,1485,0.0,0,0.0,0,0,0.0,,,,,0,0,0
9.90,0.0,0.0,1516,0.0,0,0.0,0,0,0.0,,,,,0,0,0
10.00,0.0,0.0,1553,0.0,0,0.0,0,0,0.0,,,,,0,0,0
10.10,0.0,0.0,1477,0.0,0,0.0,0,0,0.0,,,,,0,0,0
10.20,0.0,0.0,1517,0.0,0,0.0,0,0,0.0,,,,,0,0,0
10.30,0.0,0.0,1493,0.0,0,0.0,0,0,0.0,,,,,0,0,0
10.40,0.0,0.0,1502,0.0,0,0.0,0,0,0.0,,,,,0,0,0
10.50,0.0,0.0,1523,0.0,0,0.0,0,0,0.0,,,,,0,0,0
10.60,0.0,0.0,1521,0.0,0,0.0,0,0,0.0,,,,,0,0,0
10.70,0.0,0.0,1487,0.0,0,0.0,0,0,0.0,,,,,0,0,0
10.80,0.0,0.0,1473,0.0,0,0.0,0,0,0.0,,,,,0,0,0
10.90,0.0,0.0,1554,0.0,0,0.0,0,0,0.0,,,,,0,0,0
11.00,0.0,0.0,1510,0.0,0,0.0,0,0,0.0,,,,,0,0,0
11.10,0.0,0.0,1531,0.0,0,0.0,0,0,0.0,,,,,0,0,0
11.20,0.0,0.0,1592,0.0,0,0.0,0,0,0.0,,,,,0,0,0
11.30,0.0,0.0,1446,0.0,0,0.0,0,0,0.0,,,,,0,0,0
11.40,0.0,0.0,1463,0.0,0,0.0,0,0,0.0,,,,,0,0,0
11.50,0.0,0.0,1595,0.0,0,0.0,0,0,0.0,,,,,0,0,0
11.60,0.0,0.0,1522,0.0,0,0.0,0,0,0.0,,,,,0,0,0
11.70,0.0,0.0,1604,0.0,0,0.0,0,0,0.0,,,,,0,0,0
11.80,0.0,0.0,1551,0.0,0,0.0,0,0,0.0,,,,,0,0,0
11.90,0.0,0.0,1478,0.0,0,0.0,0,0,0.0,,,,,0,0,0
12.00,0.0,0.0,1533,0.0,0,0.0,0,0,0.0,,,,,0,0,0
12.10,0.0,0.0,1604,0.0,0,0.0,0,0,0.0,,,,,0,0,0
12.20,0.0,0.0,1494,0.0,0,0.0,0,0,0.0,,,,,0,0,0
12.30,0.0,0.0,1575,0.0,0,0.0,0,0,0.0,,,,,0,0,0
12.40,0.0,0.0,1539,0.0,0,0.0,0,0,0.0,,,,,0,0,0
12.50,0.0,0.0,1480,0.0,0,0.0,0,0,0.0,,,,,0,0,0
12.60,0.0,0.0,1541,0.0,0,0.0,0,0,0.0,,,,,0,0,0
12.70,0.0,0.0,1537,0.0,0,0.0,0,0,0.0,,,,,0,0,0
12.80,0.0,0.0,1571,0.0,0,0.0,0,0,0.0,,,,,0,0,0
12.90,0.0,0.0,1550,0.0,0,0.0,0,0,0.0,,,,,0,0,0
13.00,0.0,0.0,1513,0.0,0,0.0,0,0,0.0,,,,,0,0,0
13.10,0.0,0.0,1465,0.0,0,0.0,0,0,0.0,,,,,0,0,0
13.20,0.0,0.0,1567,0.0,0,0.0,0,0,0.0,,,,,0,0,0
13.30,0.0,0.0,1521,0.0,0,0.0,0,0,0.0,,,,,0,0,0
13.40,0.0,0.0,1556,0.0,0,0.0,0,0,0.0,,,,,0,0,0
13.50,0.0,0.0,1587,0.0,0,0.0,0,0,0.0,,,,,0,0,0
13.60,0.0,0.0,1590,0.0,0,0.0,0,0,0.0,,,,,0,0,0
13.70,0.0,0.0,1549,0.0,0,0.0,0,0,0.0,,,,,0,0,0
13.80,0.0,0.0,1524,0.0,0,0.0,0,0,0.0,,,,,0,0,0
13.90,0.0,0.0,1599,0.0,0,0.0,0,0,0.0,,,,,0,0,0
14.00,0.0,0.0,1539,0.0,0,0.0,0,0,0.0,,,,,0,0,0
14.10,0.0,0.0,1540,0.0,0,0.0,0,0,0.0,,,,,0,0,0
14.20,0.0,0.0,1555,0.0,0,0.0,0,0,0.0,,,,,0,0,0
14.30,0.0,0.0,1528,0.0,0,0.0,0,0,0.0,,,,,0,0,0
14.40,0.0,0.0,1550,0.0,0,0.0,0,0,0.0,,,,,0,0,0
14.50,0.0,0.0,1551,0.0,0,0.0,0,0,0.0,,,,,0,0,0
14.60,0.0,0.0,1555,0.0,0,0.0,0,0,0.0,,,,,0,0,0
14.70,0.0,0.0,1508,0.0,0,0.0,0,0,0.0,,,,,0,0,0
14.80,0.0,0.0,1529,0.0,0,0.0,0,0,0.0,,,,,0,0,0
14.90,0.0,0.0,1599,0.0,0,0.0,0,0,0.0,,,,,0,0,0
15.00,0.0,0.0,1553,0.0,0,0.0,0,0,0.0,,,,,0,0,0
15.10,0.0,0.0,1533,0.0,0,0.0,0,0,0.0,,,,,0,0,0
15.20,0.0,0.0,1520,0.0,0,0.0,0,0,0.0,,,,,0,0,0
15.30,0.0,0.0,1573,0.0,0,0.0,0,0,0.0,,,,,0,0,0
15.40,0.0,0.0,1596,0.0,0,0.0,0,0,0.0,,,,,0,0,0
15.50,0.0,0.0,1619,0.0,0,0.0,0,0,0.0,,,,,0,0,0
15.60,0.0,0.0,1564,0.0,0,0.0,0,0,0.0,,,,,0,0,0
15.70,0.0,0.0,1525,0.0,0,0.0,0,0,0.0,,,,,0,0,0
15.80,0.0,0.0,1553,0.0,0,0.0,0,0,0.0,,,,,0,0,0
15.90,0.0,0.0,1569,0.0,0,0.0,0,0,0.0,,,,,0,0,0
16.00,0.0,0.0,1551,0.0,0,0.0,0,0,0.0,,,,,0,0,0
16.10,0.0,0.0,1564,0.0,0,0.0,0,0,0.0,,,,,0,0,0
16.20,0.0,0.0,1562,0.0,0,0.0,0,0,0.0,,,,,0,0,0
16.30,0.0,0.0,1553,0.0,0,0.0,0,0,0.0,,,,,0,0,0
16.40,0.0,0.0,1600,0.0,0,0.0,0,0,0.0,,,,,0,0,0
16.50,0.0,0.0,1549,0.0,0,0.0,0,0,0.0,,,,,0,0,0
16.60,0.0,0.0,1614,0.0,0,0.0,0,0,0.0,,,,,0,0,0
16.70,0.0,0.0,1547,0.0,0,0.0,0,0,0.0,,,,,0,0,0
16.80,0.0,0.0,1588,0.0,0,0.0,0,0,0.0,,,,,0,0,0
16.90,0.0,0.0,1538,0.0,0,0.0,0,0,0.0,,,,,0,0,0
17.00,0.0,0.0,1564,0.0,0,0.0,0,0,0.0,,,,,0,0,0
17.10,0.0,0.0,1610,0.0,0,0.0,0,0,0.0,,,,,0,0,0
17.20,0.0,0.0,1478,0.0,0,0.0,0,0,0.0,,,,,0,0,0
17.30,0.0,0.0,1552,0.0,0,0.0,0,0,0.0,,,,,0,0,0
17.40,0.0,0.0,1659,0.0,0,0.0,0,0,0.0,,,,,0,0,0
17.50,0.0,0.0,1517,0.0,0,0.0,0,0,0.0,,,,,0,0,0
17.60,0.0,0.0,1486,0.0,0,0.0,0,0,0.0,,,,,0,0,0
17.70,0.0,0.0,1633,0.0,0,0.0,0,0,0.0,,,,,0,0,0
17.80,0.0,0.0,1594,0.0,0,0.0,0,0,0.0,,,,,0,0,0
17.90,0.0,0.0,1590,0.0,0,0.0,0,0,0.0,,,,,0,0,0
18.00,0.0,0.0,1570,0.0,0,0.0,0,0,0.0,,,,,0,0,0
18.10,0.0,0.0,1567,0.0,0,0.0,0,0,0.0,,,,,0,0,0
18.20,0.0,0.0,1573,0.0,0,0.0,0,0,0.0,,,,,0,0,0
18.30,0.0,0.0,1533,0.0,0,0.0,0,0,0.0,,,,,0,0,0
18.40,0.0,0.0,1605,0.0,0,0.0,0,0,0.0,,,,,0,0,0
18.50,0.0,0.0,1578,0.0,0,0.0,0,0,0.0,,,,,0,0,0
18.60,0.0,0.0,1544,0.0,0,0.0,0,0,0.0,,,,,0,0,0
18.70,0.0,0.0,1525,0.0,0,0.0,0,0,0.0,,,,,0,0,0
18.80,0.0,0.0,1562,0.0,0,0.0,0,0,0.0,,,,,0,0,0
18.90,0.0,0.0,1586,0.0,0,0.0,0,0,0.0,,,,,0,0,0
19.00,0.0,0.0,1579,0.0,0,0.0,0,0,0.0,,,,,0,0,0
19.10,0.0,0.0,1579,0.0,0,0.0,0,0,0.0,,,,,0,0,0
19.20,0.0,0.0,1633,0.0,0,0.0,0,0,0.0,,,,,0,0,0
19.30,0.0,0.0,1594,0.0,0,0.0,0,0,0.0,,,,,0,0,0
19.40,0.0,0.0,1555,0.0,0,0.0,0,0,0.0,,,,,0,0,0
19.50,0.0,0.0,1618,0.0,0,0.0,0,0,0.0,,,,,0,0,0
19.60,0.0,0.0,1594,0.0,0,0.0,0,0,0.0,,,,,0,0,0
19.70,0.0,0.0,1617,0.0,0,0.0,0,0,0.0,,,,,0,0,0
19.80,0.0,0.0,1503,0.0,0,0.0,0,0,0.0,,,,,0,0,0
19.90,0.0,0.0,1516,0.0,0,0.0,0,0,0.0,,,,,0,0,0
20.00,0.0,0.0,1569,0.0,0,0.0,0,0,0.0,,,,,0,0,0
20.10,0.0,0.0,1539,0.0,0,0.0,0,0,0.0,,,,,0,0,0
20.20,0.0,0.0,1564,0.0,0,0.0,0,0,0.0,,,,,0,0,0
20.30,0.0,0.0,1502,0.0,0,0.0,0,0,0.0,,,,,0,0,0
20.40,0.0,0.0,1570,0.0,0,0.0,0,0,0.0,,,,,0,0,0
20.50,0.0,0.0,1598,0.0,0,0.0,0,0,0.0,,,,,0,0,0
20.60,0.0,0.0,1542,0.0,0,0.0,0,0,0.0,,,,,0,0,0
20.70,0.0,0.0,1492,0.0,0,0.0,0,0,0.0,,,,,0,0,0
20.80,0.0,0.0,1649,0.0,0,0.0,0,0,0.0,,,,,0,0,0
20.90,0.0,0.0,1597,0.0,0,0.0,0,0,0.0,,,,,0,0,0
21.00,0.0,0.0,1552,0.0,0,0.0,0,0,0.0,,,,,0,0,0
21.10,0.0,0.0,1493,0.0,0,0.0,0,0,0.0,,,,,0,0,0
21.20,0.0,0.0,1562,0.0,0,0.0,0,0,0.0,,,,,0,0,0
21.30,0.0,0.0,1568,0.0,0,0.0,0,0,0.0,,,,,0,0,0
21.40,0.0,0.0,1619,0.0,0,0.0,0,0,0.0,,,,,0,0,0
21.50,0.0,0.0,1584,0.0,0,0.0,0,0,0.0,,,,,0,0,0
21.60,0.0,0.0,1503,0.0,0,0.0,0,0,0.0,,,,,0,0,0
21.70,0.0,0.0,1507,0.0,0,0.0,0,0,0.0,,,,,0,0,0
21.80,0.0,0.0,1569,0.0,0,0.0,0,0,0.0,,,,,0,0,0
21.90,0.0,0.0,1568,0.0,0,0.0,0,0,0.0,,,,,0,0,0
22.00,0.0,0.0,1578,0.0,0,0.0,0,0,0.0,,,,,0,0,0
22.10,0.0,0.0,1551,0.0,0,0.0,0,0,0.0,,,,,0,0,0
22.20,0.0,0.0,1561,0.0,0,0.0,0,0,0.0,,,,,0,0,0
22.30,0.0,0.0,1539,0.0,0,0.0,0,0,0.0,,,,,0,0,0
22.40,0.0,0.0,1514,0.0,0,0.0,0,0,0.0,,,,,0,0,0
22.50,0.0,0.0,1490,0.0,0,0.0,0,0,0.0,,,,,0,0,0
22.60,0.0,0.0,1511,0.0,0,0.0,0,0,0.0,,,,,0,0,0
22.70,0.0,0.0,1647,0.0,0,0.0,0,0,0.0,,,,,0,0,0
22.80,0.0,0.0,1562,0.0,0,0.0,0,0,0.0,,,,,0,0,0
22.90,0.0,0.0,1571,0.0,0,0.0,0,0,0.0,,,,,0,0,0
23.00,0.0,0.0,1524,0.0,0,0.0,0,0,0.0,,,,,0,0,0
23.10,0.0,0.0,1519,0.0,0,0.0,0,0,0.0,,,,,0,0,0
23.20,0.0,0.0,1509,0.0,0,0.0,0,0,0.0,,,,,0,0,0
23.30,0.0,0.0,1522,0.0,0,0.0,0,0,0.0,,,,,0,0,0
23.40,0.0,0.0,1599,0.0,0,0.0,0,0,0.0,,,,,0,0,0
23.50,0.0,0.0,1585,0.0,0,0.0,0,0,0.0,,,,,0,0,0
23.60,0.0,0.0,1559,0.0,0,0.0,0,0,0.0,,,,,0,0,0
23.70,0.0,0.0,1545,0.0,0,0.0,0,0,0.0,,,,,0,0,0
23.80,0.0,0.0,1459,0.0,0,0.0,0,0,0.0,,,,,0,0,0
23.90,0.0,0.0,1515,0.0,0,0.0,0,0,0.0,,,,,0,0,0
24.00,0.0,0.0,1546,0.0,0,0.0,0,0,0.0,,,,,0,0,0
24.10,0.0,0.0,1541,0.0,0,0.0,0,0,0.0,,,,,0,0,0
24.20,0.0,0.0,1633,0.0,0,0.0,0,0,0.0,,,,,0,0,0
24.30,0.0,0.0,1556,0.0,0,0.0,0,0,0.0,,,,,0,0,0
24.40,0.0,0.0,1527,0.0,0,0.0,0,0,0.0,,,,,0,0,0
24.50,0.0,0.0,1513,0.0,0,0.0,0,0,0.0,,,,,0,0,0
24.60,0.0,0.0,1536,0.0,0,0.0,0,0,0.0,,,,,0,0,0
24.70,0.0,0.0,1551,0.0,0,0.0,0,0,0.0,,,,,0,0,0
24.80,0.0,0.0,1576,0.0,0,0.0,0,0,0.0,,,,,0,0,0
24.90,0.0,0.0,1479,0.0,0,0.0,0,0,0.0,,,,,0,0,0
25.00,0.0,0.0,1463,0.0,0,0.0,0,0,0.0,,,,,0,0,0
25.10,0.0,0.0,1446,0.0,0,0.0,0,0,0.0,,,,,0,0,0
25.20,0.0,0.0,1493,0.0,0,0.0,0,0,0.0,,,,,0,0,0
25.30,0.0,0.0,1521,0.0,0,0.0,0,0,0.0,,,,,0,0,0
25.40,0.0,0.0,1549,0.0,0,0.0,0,0,0.0,,,,,0,0,0
25.50,0.0,0.0,1568,0.0,0,0.0,0,0,0.0,,,,,0,0,0
25.60,0.0,0.0,1479,0.0,0,0.0,0,0,0.0,,,,,0,0,0
25.70,0.0,0.0,1438,0.0,0,0.0,0,0,0.0,,,,,0,0,0
25.80,0.0,0.0,1479,0.0,0,0.0,0,0,0.0,,,,,0,0,0
25.90,0.0,0.0,1490,0.0,0,0.0,0,0,0.0,,,,,0,0,0
26.00,0.0,0.0,1535,1.5,0,0.0,0,0,0.0,,,,,0,0,0
26.10,0.0,0.0,1546,6.0,0,0.0,0,0,0.0,,,,,0,0,0
26.20,0.0,0.0,1603,6.0,0,0.0,0,0,0.0,,,,,0,0,0
26.30,0.0,0.0,1651,6.0,0,0.0,0,0,0.0,,,,,0,0,0
26.40,0.0,0.0,1574,6.5,0,0.0,0,0,0.0,,,,,0,0,0
26.50,0.0,0.0,1564,9.0,0,0.0,0,0,0.0,,,,,0,0,0
26.60,0.0,0.0,1707,18.0,0,0.0,0,0,0.0,,,,,0,0,0
26.70,0.0,0.0,2361,31.5,0,0.0,0,0,0.0,,,,,0,0,0
26.80,0.0,0.0,3212,34.0,0,0.0,0,0,0.0,,,,,0,0,0
26.90,0.0,0.0,3719,33.0,0,0.0,0,0,0.0,,,,,0,0,0
27.00,0.0,0.0,3798,33.5,0,0.0,0,0,0.0,,,,,0,0,0
27.10,0.0,0.0,3658,34.0,0,0.0,0,0,0.0,,,,,0,0,0
27.20,0.0,0.0,3493,31.0,0,0.0,0,0,0.0,,,,,0,0,0
27.30,0.0,0.0,3194,32.5,0,0.0,0,0,0.0,,,,,0,0,0
27.40,0.0,0.0,3103,37.5,0,0.0,0,0,0.0,,,,,0,0,0
27.50,112.8,70.1,7145,64.0,3,-22.8,0,0,0.0,38.1619835,-122.4559956,0.0,0.0,0,0,0
27.60,113.3,70.4,7133,62.0,3,-21.9,0,0,1.2,38.1619848,-122.4560098,0.0,0.0,0,0,0
27.70,113.8,70.7,7202,59.0,3,-20.9,0,0,2.4,38.1619837,-122.4560229,0.0,0.0,0,0,0
27.80,114.2,71.0,7176,57.5,3,-19.6,0,0,3.0,38.1619787,-122.4560266,11.6,38.1,0,0,0
27.90,114.4,71.1,7162,56.0,3,-18.4,0,0,3.9,38.1619713,-122.4560226,11.6,38.1,0,0,0
28.00,114.0,70.8,7188,53.5,3,-16.9,0,0,4.7,38.1619642,-122.4560224,11.6,38.1,0,0,0
28.10,114.1,70.9,7182,52.5,3,-15.2,0,0,6.1,38.1619604,-122.4560375,11.6,38.1,0,0,0
28.20,114.3,71.0,7149,49.5,3,-13.1,0,0,9.4,38.1619629,-122.4560753,11.6,38.1,0,0,0
28.30,114.2,71.0,7174,45.0,3,-11.4,0,0,14.8,38.1619719,-122.4561359,11.6,38.1,0,0,0
28.40,114.3,71.0,7141,45.0,3,-9.7,0,0,21.2,38.1619838,-122.4562070,11.6,38.1,0,0,0
28.50,113.9,70.8,7172,44.5,3,-8.1,0,0,26.6,38.1619931,-122.4562685,11.6,38.1,0,0,0
28.60,114.1,70.9,7135,39.5,3,-7.0,0,0,30.3,38.1619969,-122.4563100,11.6,38.1,0,0,0
28.70,113.5,70.5,7126,37.0,3,-6.3,0,0,32.6,38.1619961,-122.4563358,11.6,38.1,0,0,0
28.80,113.0,70.2,7062,32.0,3,-5.3,0,0,34.5,38.1619940,-122.4563578,11.8,38.7,0,0,0
28.90,112.9,70.1,7084,29.0,3,-4.6,0,0,36.7,38.1619926,-122.4563827,11.8,38.7,0,0,0
29.00,112.7,70.0,7023,25.0,3,-4.0,0,0,38.9,38.1619913,-122.4564085,11.8,38.7,0,0,0
29.10,112.2,69.7,6944,19.5,3,-4.3,0,0,41.0,38.1619893,-122.4564322,11.8,38.7,0,0,0
29.20,110.7,68.8,6889,9.0,3,-6.3,0,0,42.9,38.1619862,-122.4564532,11.8,38.7,0,0,0
29.30,110.3,68.5,6798,14.5,3,-8.9,0,0,45.0,38.1619836,-122.4564767,11.8,38.7,0,0,0
29.40,110.0,68.3,6977,24.5,3,-10.2,0,0,47.5,38.1619827,-122.4565059,11.8,38.7,0,0,0
29.50,108.8,67.6,6748,24.5,3,-10.7,0,0,50.2,38.1619821,-122.4565365,11.8,38.7,0,0,0
29.60,108.7,67.5,6835,24.0,3,-11.9,0,0,53.1,38.1619817,-122.4565692,11.8,38.7,0,0,0
29.70,108.9,67.6,6800,24.5,3,-12.4,0,0,56.0,38.1619816,-122.4566030,11.8,38.7,0,0,0
29.80,108.2,67.2,6768,25.5,3,-12.7,0,0,58.6,38.1619800,-122.4566320,13.6,44.6,0,0,0
29.90,107.4,66.7,6739,26.5,3,-14.1,0,0,60.9,38.1619778,-122.4566588,13.6,44.6,0,0,0
30.00,107.3,66.7,6760,26.0,3,-15.9,0,0,63.5,38.1619763,-122.4566883,13.6,44.6,0,0,0
30.10,107.0,66.5,6720,25.5,3,-17.8,0,0,66.3,38.1619752,-122.4567204,13.6,44.6,0,0,0
30.20,106.8,66.3,6742,24.0,3,-20.3,0,0,69.2,38.1619738,-122.4567536,13.6,44.6,0,0,0
30.30,107.0,66.5,6696,23.5,3,-21.9,0,0,72.1,38.1619725,-122.4567871,13.6,44.6,0,0,0
30.40,106.3,66.1,6692,26.5,3,-22.7,0,0,74.9,38.1619708,-122.4568190,13.6,44.6,0,0,0
30.50,106.4,66.1,6677,28.5,3,-23.6,0,0,77.5,38.1619685,-122.4568486,13.6,44.6,0,0,0
30.60,106.1,65.9,6649,33.0,3,-24.8,0,0,80.0,38.1619652,-122.4568764,13.6,44.6,0,0,0
30.70,106.0,65.9,6679,43.5,3,-25.3,0,0,82.4,38.1619609,-122.4569030,13.6,44.6,0,0,0
30.80,106.1,65.9,6688,46.5,3,-25.5,0,0,84.8,38.1619563,-122.4569301,15.5,50.9,0,0,0
